data,value
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,129.5
11,130.1
11,130.1
11,130.1
11,130.1
11,130.1
11,130.1
11,130.1
11,130.1
11,130.1
11,130.1
11,130.1
11,130.1
11,130.1
11,130.1
11,130.3
11,130.3
11,130.3
11,130.7
11,130.7
11,130.7
11,130.7
11,130.1
11,130.1
11,130.1
11,130.1
11,130.1
11,129.5
11,129.5
11,129.0
11,129.0
11,129.0
11,129.0
11,128.4
11,128.4
11,127.6
11,127.6
11,127.6
11,127.6
11,127.0
11,127.0
11,127.0
11,127.0
11,127.0
11,127.0
11,126.7
11,126.7
11,126.7
11,126.7
11,126.7
11,126.7
11,126.2
11,126.2
11,126.2
11,126.2
11,126.2
11,126.2
11,126.2
11,126.2
11,126.2
11,126.2
11,126.2
11,126.9
11,126.9
11,126.9
11,126.9
11,126.9
11,126.9
11,126.9
11,126.9
11,126.9
11,126.9
11,126.9
11,127.1
11,126.5
11,127.2
11,127.2
11,127.2
11,127.2
11,127.2
11,127.2
11,127.2
11,127.2
11,127.2
11,127.2
11,127.2
11,127.2
11,127.2
11,127.2
11,127.2
11,127.2
11,127.2
11,127.2
11,127.2
11,127.2
11,127.2
11,127.2
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.3
12,128.8
12,128.8
12,128.8
12,128.8
12,128.8
12,128.8
12,128.8
12,128.8
12,129.6
12,129.6
12,129.6
12,129.6
12,129.6
12,129.6
12,130.1
12,130.1
12,130.1
12,130.1
12,130.1
12,130.1
12,130.1
12,130.1
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.8
12,130.8
12,130.8
12,130.8
12,130.8
12,130.8
12,130.8
12,130.8
12,130.8
12,130.8
12,130.8
12,130.8
12,130.8
12,130.8
12,130.8
12,130.8
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.6
12,129.6
12,129.6
12,130.1
12,130.1
12,130.1
12,130.1
12,130.1
12,130.1
12,130.1
12,130.3
12,130.3
12,130.3
12,130.9
12,130.9
12,130.9
12,130.9
12,130.9
12,130.9
12,130.9
12,131.4
12,131.4
12,131.4
12,131.4
12,131.4
12,131.4
12,131.4
12,131.4
12,132.0
12,131.4
12,131.4
12,131.4
12,131.4
12,131.4
12,131.6
12,131.6
12,131.6
12,131.6
12,131.6
12,131.2
12,131.2
12,131.2
12,131.2
12,131.2
12,131.2
12,131.2
12,131.2
12,130.8
12,130.8
12,130.8
12,130.8
12,130.8
12,131.0
12,131.0
12,131.0
12,131.0
12,131.0
12,130.8
12,130.8
12,130.8
12,130.8
12,130.8
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,130.3
12,129.6
12,129.6
12,129.6
12,129.6
12,129.6
12,129.6
12,129.6
12,129.6
12,129.6
12,129.6
12,129.6
12,129.6
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.1
12,129.8
12,129.2
12,129.2
12,129.2
12,129.2
12,129.2
12,129.2
12,129.2
12,129.2
12,129.2
12,129.2
12,129.2
12,128.5
12,128.5
12,128.5
12,128.5
12,128.0
12,128.0
12,128.0
12,128.0
12,128.0
12,128.0
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.5
12,127.9
12,127.9
12,127.9
12,128.5
12,128.5
12,128.5
12,128.5
12,128.0
12,128.0
12,128.0
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.5
12,128.4
12,128.4
12,128.4
12,128.4
12,128.4
12,128.4
12,128.9
12,128.9
12,128.9
12,128.9
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.7
12,130.7
12,130.7
12,130.7
12,130.7
12,130.7
12,130.7
12,130.7
12,130.7
12,130.7
12,130.7
12,130.7
12,130.7
12,130.7
12,130.7
12,130.7
12,130.7
12,130.6
12,130.6
12,130.6
12,130.1
12,130.1
12,130.1
12,130.1
12,130.1
12,130.4
12,130.4
12,130.4
12,130.4
12,130.4
12,130.4
12,130.4
12,130.4
12,130.4
12,130.4
12,130.4
12,130.4
12,130.4
12,130.4
12,130.4
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.0
12,129.0
12,129.0
12,129.0
12,129.0
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.5
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,129.7
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,129.4
12,129.4
12,129.4
12,129.4
12,129.4
12,129.4
12,129.4
12,129.4
12,129.4
12,129.4
12,129.4
12,129.4
12,129.4
12,129.4
12,129.4
12,129.4
12,129.4
12,129.4
12,129.4
12,129.4
12,129.4
12,129.4
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.0
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,130.2
12,129.5
12,129.5
12,129.5
12,129.5
12,128.8
12,128.8
12,128.1
12,128.1
12,128.1
12,128.1
12,127.6
12,127.6
12,127.6
12,127.6
12,126.9
12,126.9
12,126.9
12,126.9
12,126.9
12,126.6
12,126.6
12,126.6
12,126.6
12,126.6
12,126.6
12,126.6
12,126.6
12,126.6
12,126.6
12,126.6
12,126.4
12,126.4
12,126.4
12,126.4
12,126.4
12,126.4
12,126.4
12,126.4
12,126.4
12,126.4
12,127.0
12,127.0
12,127.0
12,127.0
12,127.0
12,127.0
12,127.0
12,127.0
12,127.0
12,127.0
12,127.0
12,127.0
12,127.0
12,127.4
12,127.4
12,126.9
12,127.5
12,127.0
12,127.0
12,127.0
12,127.0
12,127.0
12,127.0
12,127.0
12,127.0
12,127.0
12,127.0
12,127.0
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
3,128.2
12,128.6
3,128.8
3,128.8
3,128.8
3,128.8
3,128.3
3,128.3
3,128.3
3,128.3
3,128.3
3,128.3
3,128.3
3,128.3
3,128.3
3,128.3
3,128.3
3,128.3
3,128.8
3,128.8
3,128.8
3,128.8
3,128.8
3,128.8
3,128.8
3,128.8
3,128.8
3,128.8
3,128.8
3,128.8
3,128.8
3,128.8
3,129.6
3,129.6
3,129.6
3,129.6
3,129.6
3,129.6
3,129.6
3,129.6
3,129.6
3,129.6
3,129.6
3,129.6
3,130.1
3,130.1
3,130.1
3,130.1
3,130.1
3,130.1
3,130.1
3,130.1
3,130.1
3,130.1
3,130.2
3,130.2
3,130.2
3,130.2
3,130.7
3,130.7
3,130.7
3,130.7
3,130.7
3,130.7
3,130.7
3,130.7
3,130.7
3,130.7
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,129.9
3,129.9
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.0
3,130.0
3,130.0
3,130.0
3,130.5
3,130.5
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.6
3,130.6
3,130.6
3,130.6
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,129.4
3,129.4
3,129.4
3,129.4
3,129.4
3,129.4
3,129.4
3,129.4
3,129.4
3,129.4
3,129.4
3,129.4
3,129.4
3,129.4
3,129.4
3,129.4
3,129.4
3,129.4
3,129.4
3,129.4
3,129.4
3,129.4
3,129.4
3,129.4
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.0
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,131.2
3,131.2
3,131.2
3,131.2
3,131.2
3,131.2
3,131.2
3,131.2
3,131.2
3,131.2
3,131.2
3,131.2
3,131.2
3,131.2
3,131.2
3,131.2
3,131.2
3,131.2
3,131.4
3,131.4
3,131.4
3,131.4
3,131.4
3,131.4
3,131.9
3,131.9
3,131.9
3,131.9
3,131.9
3,131.9
3,131.9
3,131.9
3,131.9
3,131.9
3,131.8
3,131.8
3,131.8
3,131.8
3,131.8
3,131.8
3,131.8
3,131.8
3,131.8
3,131.8
3,131.5
3,131.5
3,131.5
3,131.5
3,131.5
3,131.5
3,131.5
3,131.5
3,131.5
3,131.5
3,131.6
3,131.6
3,131.5
3,131.5
3,131.5
3,131.5
3,131.5
3,131.5
3,131.5
3,131.5
3,131.5
3,131.5
3,131.3
3,131.3
3,131.3
3,131.3
3,131.3
3,131.3
3,131.0
3,131.0
3,131.0
3,131.0
3,131.5
3,131.5
3,131.5
3,131.5
3,131.5
3,131.5
3,131.5
3,131.5
3,131.5
3,131.5
3,130.9
3,130.9
3,130.9
3,130.9
3,130.9
3,130.9
3,130.9
3,130.9
3,130.9
3,130.9
3,131.0
3,131.0
3,131.0
3,131.0
3,131.0
3,131.0
3,131.0
3,131.0
3,131.0
3,131.0
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.6
3,130.7
3,130.7
3,130.7
3,130.7
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.2
3,130.2
3,130.2
3,130.2
3,130.2
3,130.2
3,130.2
3,130.2
3,130.2
3,130.2
3,130.2
3,130.2
3,130.2
3,130.2
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.9
3,129.3
3,129.3
3,129.3
3,129.3
3,129.3
3,129.3
3,129.3
3,129.3
3,129.3
3,129.3
3,128.7
3,128.7
3,128.7
3,128.7
3,128.7
3,128.7
3,128.7
3,128.7
3,128.3
3,128.3
3,128.3
3,128.3
3,128.3
3,128.3
3,128.3
3,128.3
3,128.3
3,128.3
3,127.5
3,127.5
3,127.5
3,127.5
3,127.5
3,127.5
3,127.5
3,127.5
3,127.5
3,127.5
3,127.5
3,127.5
3,127.5
3,127.5
3,127.5
3,127.5
3,127.5
3,127.5
3,127.5
3,127.5
3,127.5
3,127.5
3,127.5
3,127.5
3,127.6
3,127.6
3,127.6
3,127.6
3,127.6
3,127.6
3,127.6
3,127.6
3,127.6
3,127.6
3,127.6
3,127.6
3,127.6
3,127.6
3,127.6
3,127.6
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.1
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.0
3,128.0
3,128.0
3,128.0
3,128.0
3,128.0
3,128.0
3,128.0
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,128.6
3,129.1
3,129.1
3,129.1
3,129.1
3,129.1
3,129.1
3,129.1
3,129.1
3,129.1
3,129.1
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.9
3,130.9
3,130.9
3,130.9
3,130.9
3,130.9
3,130.9
3,130.9
3,130.9
3,130.9
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.8
3,130.2
3,130.2
3,130.2
3,130.2
3,130.2
3,130.2
3,130.2
3,130.2
3,130.2
3,130.2
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.5
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,130.4
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,129.7
3,128.9
3,128.9
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
3,129.5
